0;283.05
1;227.015
2;227.015
3;227.015
4;227.015
5;227.015
6;227.015
7;227.015
8;227.015
9;218.362
10;218.362
11;218.362
12;218.362
13;218.362
14;218.362
15;167.571
16;167.571
17;162.696
18;162.696
19;162.696
20;162.696
21;162.434
22;135.457
23;135.457
24;135.457
25;135.457
26;135.457
27;135.457
28;135.457
29;135.457
30;135.457
31;135.457
32;135.457
33;135.457
34;135.457
35;135.457
36;135.457
37;135.457
38;135.457
39;135.457
40;135.457
41;135.457
42;135.457
43;135.457
44;135.457
45;135.457
46;135.457
47;135.457
48;135.457
49;135.457
50;135.457
51;135.457
52;130.15
53;130.15
54;130.15
55;130.15
56;130.15
57;130.15
58;130.15
59;130.15
60;130.15
61;130.15
62;130.15
63;130.15
64;130.15
65;130.15
66;130.15
67;130.15
68;130.15
69;130.15
70;130.15
71;130.15
72;130.15
73;130.15
74;115.526
75;115.526
76;115.526
77;115.526
78;115.526
79;115.526
80;115.526
81;115.526
82;115.526
83;115.526
84;115.526
85;115.526
86;115.526
87;115.526
88;115.526
89;115.526
90;115.526
91;115.526
92;115.526
93;115.526
94;115.526
95;115.526
96;115.526
97;115.526
98;115.526
99;115.526
100;115.526
101;115.526
102;113.781
103;113.781
104;113.781
105;113.781
106;113.781
107;113.781
108;113.781
109;113.781
110;113.781
111;113.781
112;113.781
113;113.781
114;113.781
115;113.781
116;113.781
117;113.781
118;113.781
119;113.781
120;113.781
121;113.781
122;113.781
123;113.781
124;113.781
125;113.781
126;113.781
127;113.781
128;113.781
129;113.781
130;113.781
131;113.781
132;113.781
133;113.781
134;113.781
135;113.781
136;113.781
137;113.781
138;113.781
139;113.781
140;113.781
141;113.781
142;113.781
143;113.781
144;113.781
145;113.781
146;113.781
147;113.781
148;113.781
149;113.781
150;113.781
151;113.781
152;113.781
153;113.781
154;113.781
155;113.781
156;113.781
157;113.781
158;113.781
159;113.781
160;113.781
161;113.781
162;113.781
163;113.781
164;113.781
165;113.781
166;113.781
167;110.651
168;110.651
169;110.651
170;110.651
171;110.651
172;110.651
173;110.651
174;110.651
175;110.651
176;110.651
177;110.651
178;110.651
179;110.651
180;110.651
181;110.651
182;110.651
183;99.5948
184;99.5948
185;99.5948
186;99.5948
187;99.5948
188;99.5948
189;99.5948
190;99.5948
191;99.5948
192;99.5948
193;99.5948
194;99.5948
195;99.5948
196;99.5948
197;99.5948
198;99.5948
199;99.5948
200;99.5948
201;99.5948
202;99.5948
203;99.5948
204;99.5948
205;99.5948
206;99.5948
207;99.5948
208;99.5948
209;99.5948
210;99.5948
211;99.5948
212;99.5948
213;99.5948
214;99.5948
215;99.5948
216;99.5948
217;99.5948
218;99.5948
219;99.5948
220;99.5948
221;99.5948
222;99.5948
223;99.5948
224;99.5948
225;99.5948
226;99.5948
227;99.5948
228;99.5948
229;99.5948
230;99.5948
231;99.5948
232;99.5948
233;99.5948
234;99.5948
235;99.5948
236;99.5948
237;99.5948
238;99.5948
239;99.5948
240;99.5948
241;99.5948
242;99.5948
243;99.5948
244;99.5948
245;99.5948
246;99.5948
247;99.5948
248;99.5948
249;99.5948
250;99.5948
251;99.5948
252;99.5948
253;99.5948
254;99.5948
255;99.5948
256;99.5948
257;99.5948
258;99.5948
259;99.5948
260;99.5948
261;99.5948
262;99.5948
263;99.5948
264;99.5948
265;99.5948
266;99.5948
267;99.5948
268;99.5948
269;99.5948
270;99.5948
271;99.5948
272;99.5948
273;99.5948
274;96.169
275;96.169
276;96.169
277;96.169
278;96.169
279;96.169
280;96.169
281;96.169
282;96.169
283;96.169
284;96.169
285;96.169
286;96.169
287;96.169
288;96.169
289;96.169
290;96.169
291;96.169
292;96.169
293;96.169
294;96.169
295;96.169
296;96.169
297;96.169
298;96.169
299;96.169
300;96.169
301;96.169
302;96.169
303;96.169
304;96.169
305;96.169
306;96.169
307;96.169
308;96.169
309;96.169
310;96.169
311;96.169
312;96.169
313;96.169
314;96.169
315;96.169
316;96.169
317;96.169
318;96.169
319;96.169
320;96.169
321;96.169
322;96.169
323;96.169
324;96.169
325;96.169
326;96.169
327;96.169
328;96.169
329;96.169
330;96.169
331;96.169
332;96.169
333;96.169
334;96.169
335;96.169
336;96.169
337;96.169
338;96.169
339;96.169
340;96.169
341;96.169
342;96.169
343;96.169
344;96.169
345;96.169
346;96.169
347;96.169
348;96.169
349;96.169
350;96.169
351;96.169
352;96.169
353;96.169
354;96.169
355;96.169
356;96.169
357;96.169
358;96.169
359;96.169
360;96.169
361;96.169
362;96.169
363;96.169
364;96.169
365;96.169
366;96.169
367;96.169
368;96.169
369;96.169
370;96.169
371;96.169
372;96.169
373;96.169
374;96.169
375;96.169
376;96.169
377;96.169
378;96.169
379;96.169
380;96.169
381;96.169
382;96.169
383;96.169
384;96.169
385;96.169
386;96.169
387;96.169
388;96.169
389;92.9751
390;92.9751
391;92.9751
392;92.9751
393;92.9751
394;92.9751
395;92.9751
396;92.9751
397;92.9751
398;92.9751
399;92.9751
400;92.9751
401;92.9751
402;92.9751
403;92.9751
404;92.9751
405;92.9751
406;92.9751
407;92.9751
408;92.9751
409;92.9751
410;92.9751
411;92.9751
412;92.9751
413;92.9751
414;92.9751
415;92.9751
416;92.9751
417;92.9751
418;92.9751
419;92.9751
420;92.9751
421;92.9751
422;92.9751
423;92.9751
424;92.9751
425;92.9751
426;92.9751
427;92.9751
428;92.9751
429;92.9751
430;92.9751
431;92.9751
432;92.9751
433;92.9751
434;92.9751
435;92.9751
436;92.9751
437;92.9751
438;92.9751
439;92.9751
440;92.9751
441;92.9751
442;92.9751
443;92.9751
444;92.9751
445;92.9751
446;92.9751
447;92.9751
448;92.9751
449;92.9751
450;92.9751
451;92.9751
452;92.9751
453;92.8072
454;92.8072
455;92.8072
456;92.8072
457;92.8072
458;92.8072
459;92.8072
460;92.8072
461;92.8072
462;92.8072
463;92.8072
464;91.1263
465;91.1263
466;91.1263
467;91.1263
468;91.1263
469;91.1263
470;91.1263
471;91.1263
472;91.1263
473;91.1263
474;91.1263
475;91.1263
476;91.1263
477;91.1263
478;91.1263
479;91.1263
480;91.1263
481;91.1263
482;91.1263
483;91.1263
484;91.1263
485;91.1263
486;91.1263
487;91.1263
488;91.1263
489;91.1263
490;91.1263
491;91.1263
492;91.1263
493;91.1263
494;91.1263
495;91.1263
496;91.1263
497;91.1263
498;91.1263
499;91.1263
500;91.1263
501;91.1263
502;91.1263
503;91.1263
504;91.1263
505;91.1263
506;91.1263
507;91.1263
508;91.1263
509;91.1263
510;91.1263
511;91.1263
512;91.1263
513;91.1263
514;91.1263
515;91.1263
516;91.1263
517;91.1263
518;91.1263
519;91.1263
520;91.1263
521;91.1263
522;91.1263
523;91.1263
524;91.1263
525;91.1263
526;91.1263
527;91.1263
528;91.1263
529;91.1263
530;91.1263
531;91.1263
532;91.1263
533;91.1263
534;91.1263
535;91.1263
536;91.1263
537;91.1263
538;90.6753
539;90.6753
540;90.6753
541;90.6753
542;90.6753
543;90.6753
544;90.6753
545;90.6753
546;90.6753
547;90.6753
548;90.6753
549;90.6753
550;90.6753
551;90.6753
552;90.6753
553;90.6753
554;90.6753
555;90.6753
556;90.6753
557;90.6753
558;90.6753
559;90.6753
560;90.6753
561;90.6753
562;90.6753
563;90.6753
564;90.6753
565;90.6753
566;90.6753
567;90.6753
568;90.6753
569;90.6753
570;89.7932
571;89.7932
572;89.7932
573;89.7932
574;89.7932
575;89.7932
576;89.7932
577;89.7932
578;89.7932
579;89.7932
580;89.7932
581;89.7932
582;89.7932
583;89.7932
584;89.7932
585;89.7932
586;89.7932
587;85.8005
588;85.8005
589;85.8005
590;85.8005
591;85.8005
592;85.8005
593;85.8005
594;85.8005
595;85.8005
596;85.8005
597;85.8005
598;85.8005
599;85.8005
600;85.8005
601;85.8005
602;85.8005
603;85.8005
604;85.8005
605;85.8005
606;85.8005
607;85.8005
608;85.8005
609;85.8005
610;85.8005
611;85.8005
612;85.8005
613;85.8005
614;85.8005
615;85.8005
616;85.8005
617;85.8005
618;85.8005
619;85.8005
620;85.8005
621;85.8005
622;85.8005
623;85.8005
624;85.8005
625;62.5185
626;62.5185
627;59.3245
628;59.3245
629;59.3245
630;59.3245
631;56.1306
632;53.5221
633;53.5221
634;53.5221
635;53.5221
636;53.5221
637;53.5221
638;53.5221
639;53.5221
640;53.5221
641;53.5221
642;53.5221
643;53.5221
644;53.5221
645;53.5221
646;53.5221
647;50.9559
648;50.9559
649;50.9559
650;50.9559
651;50.9559
652;50.8919
653;50.8919
654;50.8919
655;50.8919
656;50.8919
657;50.8919
658;50.8919
659;50.8919
660;50.8919
661;50.8919
662;50.8919
663;50.0098
664;50.0098
665;50.0098
666;50.0098
667;46.8158
668;46.8158
669;45.071
670;38.8267
671;38.8267
672;38.8267
673;38.8267
674;38.8267
675;38.8267
676;38.8267
677;38.8267
678;38.8267
679;38.8267
680;38.8267
681;38.8267
682;38.8267
683;38.8267
684;36.6309
685;36.6309
686;36.6309
687;36.6309
688;36.6309
689;36.6309
690;36.6309
691;36.6309
692;36.6309
693;36.6309
694;36.6309
695;36.6309
696;32.7096
697;32.7096
698;32.7096
699;32.7096
700;32.7096
701;32.7096
702;30.5138
703;30.5138
704;30.5138
705;30.5138
706;30.5138
707;30.5138
708;30.5138
709;30.5138
710;30.5138
711;30.5138
712;30.5138
713;30.5138
714;30.5138
715;30.5138
716;30.5138
717;30.5138
718;30.5138
719;30.5138
720;30.5138
721;30.5138
722;30.5138
723;30.5138
724;30.5138
725;30.5138
726;30.5138
727;30.5138
728;30.5138
729;30.5138
730;30.5138
731;30.5138
732;30.5138
733;30.5138
734;30.5138
735;30.5138
736;30.5138
737;30.5138
738;30.5138
739;30.5138
740;30.5138
741;30.5138
742;30.5138
743;30.5138
744;30.5138
745;30.5138
746;30.5138
747;30.5138
748;30.5138
749;30.5138
750;30.5138
751;30.5138
752;30.5138
753;30.5138
754;30.5138
755;30.5138
756;30.5138
757;30.5138
758;30.5138
759;30.5138
760;30.5138
761;30.5138
762;30.5138
763;30.5138
764;30.5138
765;30.5138
766;30.5138
767;30.5138
768;30.5138
769;30.5138
770;30.5138
771;30.5138
772;30.5138
773;29.3478
774;29.3478
775;29.3478
776;29.3478
777;29.3478
778;29.3478
779;29.3478
780;29.3478
781;28.8329
782;28.8329
783;28.8329
784;28.8329
785;28.8329
786;28.8329
787;28.8329
788;28.8329
789;28.8329
790;28.8329
791;28.8329
792;28.8329
793;28.8329
794;28.8329
795;28.8329
796;28.8329
797;27.152
798;27.152
799;27.152
800;27.152
801;27.152
802;27.152
803;27.152
804;27.152
805;27.152
806;27.152
807;27.152
808;27.152
809;27.152
810;27.152
811;27.152
812;27.152
813;27.152
814;27.152
815;27.152
816;27.152
817;27.152
818;27.152
819;27.152
820;27.152
821;27.152
822;27.152
823;27.152
824;27.152
825;27.152
826;27.152
827;27.152
828;27.152
829;27.152
830;27.152
831;27.152
832;27.152
833;27.152
834;27.152
835;27.152
836;27.152
837;27.152
838;27.152
839;27.152
840;25.4711
841;25.4711
842;25.4711
843;25.4711
844;25.4711
845;25.4711
846;25.4711
847;25.4711
848;25.4711
849;25.4711
850;25.4711
851;25.4711
852;25.4711
853;25.4711
854;25.4711
855;25.4711
856;25.4711
857;25.4711
858;25.4711
859;25.4711
860;25.4711
861;25.4711
862;25.4711
863;25.4711
864;25.4711
865;25.4711
866;25.4711
867;25.4711
868;25.4711
869;25.4711
870;25.4711
871;25.4711
872;25.4711
873;25.4711
874;25.4711
875;25.4711
876;25.4711
877;25.4711
878;25.4711
879;25.4711
880;25.4711
881;25.4711
882;25.4711
883;25.4711
884;25.4711
885;25.4711
886;25.4711
887;25.4711
888;25.4711
889;25.4711
890;25.4711
891;25.4711
892;25.4711
893;25.4711
894;25.4711
895;25.4711
896;25.4711
897;25.4711
898;25.4711
899;25.4711
900;25.4711
901;25.4711
902;25.4711
903;25.4711
904;25.4711
905;25.4711
906;25.4711
907;25.4711
908;25.4711
909;25.4711
910;25.4711
911;25.4711
912;25.4711
913;25.4711
914;25.4711
915;25.4711
916;25.4711
917;25.4711
918;25.4711
919;25.4711
920;25.4711
921;25.4711
922;25.4711
923;25.4711
924;25.4711
925;25.4711
926;25.4711
927;25.4711
928;25.4711
929;25.4711
930;25.4711
931;25.4711
932;25.4711
933;25.4711
934;25.4711
935;25.4711
936;25.4711
937;25.4711
938;25.4711
939;25.4711
940;25.4711
941;25.4711
942;25.4711
943;25.4711
944;25.4711
945;25.4711
946;25.4711
947;25.4711
948;25.4711
949;25.4711
950;25.4711
951;25.4711
952;25.4711
953;25.4711
954;25.4711
955;25.4711
956;25.4711
957;25.4711
958;25.4711
959;25.4711
960;25.4711
961;25.4711
962;25.4711
963;25.4711
964;25.4711
965;25.4711
966;25.4711
967;25.4711
968;25.4711
969;25.4711
970;25.4711
971;25.4711
972;25.4711
973;25.4711
974;25.4711
975;25.4711
976;25.4711
977;25.4711
978;25.4711
979;25.0275
980;19.3539
981;19.3539
982;19.3539
983;19.3539
984;19.3539
985;19.3539
986;19.3539
987;19.3539
988;19.3539
989;19.3539
990;19.3539
991;19.3539
992;19.3539
993;19.3539
994;19.3539
995;19.3539
996;19.3539
997;19.3539
998;19.3539
999;19.3539
1000;19.3539
1001;19.3539
1002;19.3539
1003;19.3539
1004;19.3539
1005;19.3539
1006;19.3539
1007;19.3539
1008;19.3539
1009;19.3539
1010;19.3539
1011;19.3539
1012;19.3539
1013;19.3539
1014;19.3539
1015;19.3539
1016;19.3539
1017;19.3539
1018;19.3539
1019;19.3539
1020;19.3539
1021;19.3539
1022;19.3539
1023;19.3539
1024;19.3539
1025;19.3539
1026;19.3539
1027;19.3539
1028;19.3539
1029;19.3539
1030;19.3539
1031;19.3539
1032;19.3539
1033;19.3539
1034;19.3539
1035;19.3539
1036;19.3539
1037;19.3539
1038;19.3539
1039;19.3539
1040;19.3539
1041;19.3539
1042;19.3539
1043;19.3539
1044;19.3539
1045;19.3539
1046;19.3539
1047;19.3539
1048;19.3539
1049;19.3539
1050;19.3539
1051;19.3539
1052;19.3539
1053;19.3539
1054;19.3539
1055;19.3539
1056;19.3539
1057;19.3539
1058;19.3539
1059;19.3539
1060;19.3539
1061;19.3539
1062;19.3539
1063;19.3539
1064;19.3539
1065;19.3539
1066;19.3539
1067;19.3539
1068;19.238
1069;19.238
1070;19.238
1071;19.238
1072;19.238
1073;19.238
